,Time,Type,Price,Volume
22670,113.491,ask,332,2
22671,113.491,ask,333,5
22672,113.491,ask,346,4
22673,113.491,ask,348,5
22674,113.491,ask,353,1
22675,113.491,ask,356,5
22676,113.491,ask,597,4
22677,113.491,ask,686,3
22678,113.491,ask,711,4
22679,113.615,bid,331,1
22680,113.615,bid,321,2
22681,113.615,bid,320,3
22682,113.615,bid,317,13
22683,113.615,bid,175,1
22684,113.615,bid,132,1
22685,113.615,bid,30,4
22686,113.615,bid,8,2
22687,113.615,ask,332,2
22688,113.615,ask,333,5
22689,113.615,ask,346,4
22690,113.615,ask,348,5
22691,113.615,ask,353,1
22692,113.615,ask,356,5
22693,113.615,ask,597,4
22694,113.615,ask,686,3
22695,113.615,ask,711,4
22696,113.646,bid,331,1
22697,113.646,bid,321,2
22698,113.646,bid,320,3
22699,113.646,bid,314,13
22700,113.646,bid,175,1
22701,113.646,bid,132,1
22702,113.646,bid,30,4
22703,113.646,bid,8,2
22704,113.646,ask,332,2
22705,113.646,ask,333,5
22706,113.646,ask,346,4
22707,113.646,ask,348,5
22708,113.646,ask,353,1
22709,113.646,ask,356,5
22710,113.646,ask,597,4
22711,113.646,ask,686,3
22712,113.646,ask,711,4
22713,113.677,bid,331,1
22714,113.677,bid,321,2
22715,113.677,bid,320,3
22716,113.677,bid,314,13
22717,113.677,bid,175,1
22718,113.677,bid,132,1
22719,113.677,bid,30,4
22720,113.677,bid,8,2
22721,113.677,ask,332,2
22722,113.677,ask,333,5
22723,113.677,ask,343,5
22724,113.677,ask,346,4
22725,113.677,ask,353,1
22726,113.677,ask,356,5
22727,113.677,ask,597,4
22728,113.677,ask,686,3
22729,113.677,ask,711,4
22730,113.739,bid,321,2
22731,113.739,bid,320,3
22732,113.739,bid,314,13
22733,113.739,bid,175,1
22734,113.739,bid,132,1
22735,113.739,bid,30,4
22736,113.739,bid,8,2
22737,113.739,ask,332,2
22738,113.739,ask,343,5
22739,113.739,ask,346,4
22740,113.739,ask,353,1
22741,113.739,ask,356,5
22742,113.739,ask,597,4
22743,113.739,ask,686,3
22744,113.739,ask,711,4
22745,113.77,bid,321,2
22746,113.77,bid,320,3
22747,113.77,bid,314,13
22748,113.77,bid,286,2
22749,113.77,bid,175,1
22750,113.77,bid,132,1
22751,113.77,bid,30,4
22752,113.77,ask,332,2
22753,113.77,ask,343,5
22754,113.77,ask,346,4
22755,113.77,ask,353,1
22756,113.77,ask,356,5
22757,113.77,ask,597,4
22758,113.77,ask,686,3
22759,113.77,ask,711,4
22760,113.832,bid,321,2
22761,113.832,bid,320,3
22762,113.832,bid,314,13
22763,113.832,bid,286,2
22764,113.832,bid,175,1
22765,113.832,bid,132,1
22766,113.832,bid,30,4
22767,113.832,ask,331,2
22768,113.832,ask,343,5
22769,113.832,ask,346,4
22770,113.832,ask,353,1
22771,113.832,ask,356,5
22772,113.832,ask,597,4
22773,113.832,ask,686,3
22774,113.832,ask,711,4
22775,113.863,bid,325,1
22776,113.863,bid,321,2
22777,113.863,bid,320,3
22778,113.863,bid,314,13
22779,113.863,bid,286,2
22780,113.863,bid,132,1
22781,113.863,bid,30,4
22782,113.863,ask,331,2
22783,113.863,ask,343,5
22784,113.863,ask,346,4
22785,113.863,ask,353,1
22786,113.863,ask,356,5
22787,113.863,ask,597,4
22788,113.863,ask,686,3
22789,113.863,ask,711,4
22790,113.894,bid,325,1
22791,113.894,bid,321,2
22792,113.894,bid,320,3
22793,113.894,bid,314,13
22794,113.894,bid,286,2
22795,113.894,bid,174,4
22796,113.894,bid,132,1
22797,113.894,ask,331,2
22798,113.894,ask,343,5
22799,113.894,ask,346,4
22800,113.894,ask,353,1
22801,113.894,ask,356,5
22802,113.894,ask,597,4
22803,113.894,ask,686,3
22804,113.894,ask,711,4
22805,113.925,bid,325,1
22806,113.925,bid,321,2
22807,113.925,bid,320,3
22808,113.925,bid,314,13
22809,113.925,bid,286,2
22810,113.925,bid,174,4
22811,113.925,bid,132,1
22812,113.925,ask,331,2
22813,113.925,ask,343,5
22814,113.925,ask,353,1
22815,113.925,ask,356,5
22816,113.925,ask,488,4
22817,113.925,ask,686,3
22818,113.925,ask,711,4
22819,113.987,bid,325,1
22820,113.987,bid,321,2
22821,113.987,bid,320,3
22822,113.987,bid,314,13
22823,113.987,bid,286,2
22824,113.987,bid,174,4
22825,113.987,bid,132,1
22826,113.987,ask,331,2
22827,113.987,ask,343,5
22828,113.987,ask,351,5
22829,113.987,ask,353,1
22830,113.987,ask,488,4
22831,113.987,ask,686,3
22832,113.987,ask,711,4
22833,114.018,bid,325,1
22834,114.018,bid,321,2
22835,114.018,bid,320,3
22836,114.018,bid,312,13
22837,114.018,bid,286,2
22838,114.018,bid,174,4
22839,114.018,bid,132,1
22840,114.018,ask,331,2
22841,114.018,ask,343,5
22842,114.018,ask,351,5
22843,114.018,ask,353,1
22844,114.018,ask,488,4
22845,114.018,ask,686,3
22846,114.018,ask,711,4
22847,114.049,bid,325,1
22848,114.049,bid,321,2
22849,114.049,bid,315,3
22850,114.049,bid,312,13
22851,114.049,bid,286,2
22852,114.049,bid,174,4
22853,114.049,bid,132,1
22854,114.049,ask,331,2
22855,114.049,ask,343,5
22856,114.049,ask,351,5
22857,114.049,ask,353,1
22858,114.049,ask,488,4
22859,114.049,ask,686,3
22860,114.049,ask,711,4
22861,114.08,bid,325,1
22862,114.08,bid,321,2
22863,114.08,bid,320,3
22864,114.08,bid,315,3
22865,114.08,bid,312,13
22866,114.08,bid,286,2
22867,114.08,bid,174,4
22868,114.08,bid,132,1
22869,114.08,ask,331,2
22870,114.08,ask,343,5
22871,114.08,ask,351,5
22872,114.08,ask,353,1
22873,114.08,ask,488,4
22874,114.08,ask,686,3
22875,114.08,ask,711,4
22876,114.173,bid,325,1
22877,114.173,bid,321,2
22878,114.173,bid,320,3
22879,114.173,bid,315,3
22880,114.173,bid,312,13
22881,114.173,bid,286,2
22882,114.173,bid,236,4
22883,114.173,bid,132,1
22884,114.173,ask,331,2
22885,114.173,ask,343,5
22886,114.173,ask,351,5
22887,114.173,ask,353,1
22888,114.173,ask,488,4
22889,114.173,ask,686,3
22890,114.173,ask,711,4
22891,114.204,bid,325,1
22892,114.204,bid,321,2
22893,114.204,bid,320,3
22894,114.204,bid,315,3
22895,114.204,bid,312,13
22896,114.204,bid,259,2
22897,114.204,bid,236,4
22898,114.204,bid,132,1
22899,114.204,ask,331,2
22900,114.204,ask,343,5
22901,114.204,ask,351,5
22902,114.204,ask,353,1
22903,114.204,ask,488,4
22904,114.204,ask,686,3
22905,114.204,ask,711,4
22906,114.235,bid,325,1
22907,114.235,bid,321,2
22908,114.235,bid,320,3
22909,114.235,bid,315,3
22910,114.235,bid,312,13
22911,114.235,bid,259,2
22912,114.235,bid,236,4
22913,114.235,bid,132,1
22914,114.235,ask,331,2
22915,114.235,ask,343,5
22916,114.235,ask,347,1
22917,114.235,ask,351,5
22918,114.235,ask,353,1
22919,114.235,ask,488,4
22920,114.235,ask,686,3
22921,114.235,ask,711,4
22922,114.328,bid,325,1
22923,114.328,bid,321,2
22924,114.328,bid,320,3
22925,114.328,bid,315,3
22926,114.328,bid,312,13
22927,114.328,bid,259,2
22928,114.328,bid,236,4
22929,114.328,bid,132,1
22930,114.328,ask,330,4
22931,114.328,ask,331,2
22932,114.328,ask,343,5
22933,114.328,ask,347,1
22934,114.328,ask,351,5
22935,114.328,ask,353,1
22936,114.328,ask,488,4
22937,114.328,ask,686,3
22938,114.328,ask,711,4
22939,114.39,bid,325,1
22940,114.39,bid,321,2
22941,114.39,bid,320,3
22942,114.39,bid,315,3
22943,114.39,bid,312,13
22944,114.39,bid,259,2
22945,114.39,bid,236,4
22946,114.39,bid,132,1
22947,114.39,ask,330,4
22948,114.39,ask,331,2
22949,114.39,ask,343,5
22950,114.39,ask,347,1
22951,114.39,ask,351,5
22952,114.39,ask,353,1
22953,114.39,ask,488,4
22954,114.39,ask,686,3
22955,114.39,ask,786,4
22956,114.483,bid,325,1
22957,114.483,bid,321,2
22958,114.483,bid,320,3
22959,114.483,bid,315,3
22960,114.483,bid,312,13
22961,114.483,bid,259,2
22962,114.483,bid,236,4
22963,114.483,bid,132,1
22964,114.483,ask,329,2
22965,114.483,ask,330,4
22966,114.483,ask,343,5
22967,114.483,ask,347,1
22968,114.483,ask,351,5
22969,114.483,ask,353,1
22970,114.483,ask,488,4
22971,114.483,ask,686,3
22972,114.483,ask,786,4
22973,114.514,bid,325,1
22974,114.514,bid,321,2
22975,114.514,bid,320,3
22976,114.514,bid,315,3
22977,114.514,bid,312,13
22978,114.514,bid,259,2
22979,114.514,bid,178,4
22980,114.514,bid,132,1
22981,114.514,ask,329,2
22982,114.514,ask,330,4
22983,114.514,ask,343,5
22984,114.514,ask,347,1
22985,114.514,ask,351,5
22986,114.514,ask,353,1
22987,114.514,ask,488,4
22988,114.514,ask,686,3
22989,114.514,ask,786,4
22990,114.576,bid,325,1
22991,114.576,bid,321,2
22992,114.576,bid,320,3
22993,114.576,bid,315,3
22994,114.576,bid,312,13
22995,114.576,bid,259,2
22996,114.576,bid,178,4
22997,114.576,bid,132,1
22998,114.576,ask,328,4
22999,114.576,ask,329,2
23000,114.576,ask,343,5
23001,114.576,ask,347,1
23002,114.576,ask,351,5
23003,114.576,ask,353,1
23004,114.576,ask,488,4
23005,114.576,ask,686,3
23006,114.576,ask,786,4
23007,114.638,bid,325,1
23008,114.638,bid,321,2
23009,114.638,bid,320,3
23010,114.638,bid,315,3
23011,114.638,bid,312,13
23012,114.638,bid,178,4
23013,114.638,bid,132,1
23014,114.638,ask,328,4
23015,114.638,ask,329,2
23016,114.638,ask,343,5
23017,114.638,ask,347,1
23018,114.638,ask,351,5
23019,114.638,ask,353,1
23020,114.638,ask,488,4
23021,114.638,ask,686,3
23022,114.638,ask,786,4
23023,114.669,bid,325,1
23024,114.669,bid,321,2
23025,114.669,bid,320,3
23026,114.669,bid,315,3
23027,114.669,bid,312,13
23028,114.669,bid,303,1
23029,114.669,bid,178,4
23030,114.669,ask,328,4
23031,114.669,ask,329,2
23032,114.669,ask,343,5
23033,114.669,ask,347,1
23034,114.669,ask,351,5
23035,114.669,ask,353,1
23036,114.669,ask,488,4
23037,114.669,ask,686,3
23038,114.669,ask,786,4
23039,114.7,bid,321,2
23040,114.7,bid,320,3
23041,114.7,bid,315,3
23042,114.7,bid,312,13
23043,114.7,bid,303,1
23044,114.7,bid,178,4
23045,114.7,bid,145,1
23046,114.7,ask,328,4
23047,114.7,ask,329,2
23048,114.7,ask,343,5
23049,114.7,ask,347,1
23050,114.7,ask,351,5
23051,114.7,ask,353,1
23052,114.7,ask,488,4
23053,114.7,ask,686,3
23054,114.7,ask,786,4
23055,114.762,bid,321,2
23056,114.762,bid,320,3
23057,114.762,bid,315,3
23058,114.762,bid,312,13
23059,114.762,bid,303,1
23060,114.762,bid,178,4
23061,114.762,bid,145,1
23062,114.762,ask,328,1
23063,114.762,ask,329,2
23064,114.762,ask,343,5
23065,114.762,ask,347,1
23066,114.762,ask,351,5
23067,114.762,ask,353,1
23068,114.762,ask,488,4
23069,114.762,ask,686,3
23070,114.762,ask,786,4
23071,114.886,bid,321,2
23072,114.886,bid,320,3
23073,114.886,bid,315,3
23074,114.886,bid,312,13
23075,114.886,bid,303,1
23076,114.886,bid,145,1
23077,114.886,bid,45,4
23078,114.886,ask,328,1
23079,114.886,ask,329,2
23080,114.886,ask,343,5
23081,114.886,ask,347,1
23082,114.886,ask,351,5
23083,114.886,ask,353,1
23084,114.886,ask,488,4
23085,114.886,ask,686,3
23086,114.886,ask,786,4
23087,114.948,bid,321,2
23088,114.948,bid,320,3
23089,114.948,bid,315,3
23090,114.948,bid,312,13
23091,114.948,bid,303,1
23092,114.948,bid,145,1
23093,114.948,bid,45,4
23094,114.948,ask,328,1
23095,114.948,ask,329,2
23096,114.948,ask,341,5
23097,114.948,ask,347,1
23098,114.948,ask,351,5
23099,114.948,ask,353,1
23100,114.948,ask,488,4
23101,114.948,ask,686,3
23102,114.948,ask,786,4
23103,114.979,bid,321,2
23104,114.979,bid,320,3
23105,114.979,bid,315,3
23106,114.979,bid,312,13
23107,114.979,bid,303,1
23108,114.979,bid,145,1
23109,114.979,bid,45,4
23110,114.979,ask,328,1
23111,114.979,ask,329,2
23112,114.979,ask,341,5
23113,114.979,ask,345,5
23114,114.979,ask,347,1
23115,114.979,ask,353,1
23116,114.979,ask,488,4
23117,114.979,ask,686,3
23118,114.979,ask,786,4
23119,115.258,bid,321,2
23120,115.258,bid,320,3
23121,115.258,bid,315,3
23122,115.258,bid,312,13
23123,115.258,bid,303,1
23124,115.258,bid,145,1
23125,115.258,bid,45,4
23126,115.258,ask,328,1
23127,115.258,ask,329,2
23128,115.258,ask,337,1
23129,115.258,ask,341,5
23130,115.258,ask,345,5
23131,115.258,ask,353,1
23132,115.258,ask,488,4
23133,115.258,ask,686,3
23134,115.258,ask,786,4
23135,115.289,bid,321,2
23136,115.289,bid,320,3
23137,115.289,bid,315,3
23138,115.289,bid,312,13
23139,115.289,bid,303,1
23140,115.289,bid,145,1
23141,115.289,bid,45,4
23142,115.289,ask,327,2
23143,115.289,ask,328,1
23144,115.289,ask,337,1
23145,115.289,ask,341,5
23146,115.289,ask,345,5
23147,115.289,ask,353,1
23148,115.289,ask,488,4
23149,115.289,ask,686,3
23150,115.289,ask,786,4
23151,115.351,bid,322,4
23152,115.351,bid,321,2
23153,115.351,bid,320,3
23154,115.351,bid,315,3
23155,115.351,bid,312,13
23156,115.351,bid,303,1
23157,115.351,bid,145,1
23158,115.351,bid,45,4
23159,115.351,ask,327,2
23160,115.351,ask,328,1
23161,115.351,ask,337,1
23162,115.351,ask,341,5
23163,115.351,ask,345,5
23164,115.351,ask,353,1
23165,115.351,ask,488,4
23166,115.351,ask,686,3
23167,115.351,ask,786,4
23168,115.382,bid,322,4
23169,115.382,bid,321,2
23170,115.382,bid,320,3
23171,115.382,bid,315,3
23172,115.382,bid,312,13
23173,115.382,bid,303,1
23174,115.382,bid,145,1
23175,115.382,bid,45,4
23176,115.382,ask,326,1
23177,115.382,ask,327,2
23178,115.382,ask,337,1
23179,115.382,ask,341,5
23180,115.382,ask,345,5
23181,115.382,ask,353,1
23182,115.382,ask,488,4
23183,115.382,ask,686,3
23184,115.382,ask,786,4
23185,115.413,bid,322,4
23186,115.413,bid,321,2
23187,115.413,bid,320,3
23188,115.413,bid,315,3
23189,115.413,bid,312,13
23190,115.413,bid,303,1
23191,115.413,bid,145,1
23192,115.413,bid,45,4
23193,115.413,ask,326,1
23194,115.413,ask,327,2
23195,115.413,ask,337,1
23196,115.413,ask,341,5
23197,115.413,ask,345,5
23198,115.413,ask,353,1
23199,115.413,ask,686,3
23200,115.413,ask,705,4
23201,115.413,ask,786,4
23202,115.444,bid,322,4
23203,115.444,bid,321,2
23204,115.444,bid,320,3
23205,115.444,bid,315,3
23206,115.444,bid,312,13
23207,115.444,bid,303,1
23208,115.444,bid,145,1
23209,115.444,bid,45,4
23210,115.444,ask,326,1
23211,115.444,ask,327,2
23212,115.444,ask,337,1
23213,115.444,ask,341,5
23214,115.444,ask,345,5
23215,115.444,ask,353,1
23216,115.444,ask,422,3
23217,115.444,ask,705,4
23218,115.444,ask,786,4
23219,115.506,bid,322,4
23220,115.506,bid,321,2
23221,115.506,bid,320,3
23222,115.506,bid,315,3
23223,115.506,bid,312,13
23224,115.506,bid,303,1
23225,115.506,bid,145,1
23226,115.506,bid,45,4
23227,115.506,ask,325,5
23228,115.506,ask,326,1
23229,115.506,ask,327,2
23230,115.506,ask,337,1
23231,115.506,ask,341,5
23232,115.506,ask,345,5
23233,115.506,ask,353,1
23234,115.506,ask,422,3
23235,115.506,ask,705,4
23236,115.506,ask,786,4
23237,115.568,bid,322,4
23238,115.568,bid,321,2
23239,115.568,bid,319,3
23240,115.568,bid,315,3
23241,115.568,bid,312,13
23242,115.568,bid,303,1
23243,115.568,bid,145,1
23244,115.568,bid,45,4
23245,115.568,ask,325,5
23246,115.568,ask,326,1
23247,115.568,ask,327,2
23248,115.568,ask,337,1
23249,115.568,ask,341,5
23250,115.568,ask,345,5
23251,115.568,ask,353,1
23252,115.568,ask,422,3
23253,115.568,ask,705,4
23254,115.568,ask,786,4
23255,115.599,bid,322,4
23256,115.599,bid,321,2
23257,115.599,bid,319,3
23258,115.599,bid,315,3
23259,115.599,bid,312,13
23260,115.599,bid,303,1
23261,115.599,bid,145,1
23262,115.599,bid,45,4
23263,115.599,ask,325,5
23264,115.599,ask,326,1
23265,115.599,ask,327,2
23266,115.599,ask,334,1
23267,115.599,ask,341,5
23268,115.599,ask,345,5
23269,115.599,ask,353,1
23270,115.599,ask,422,3
23271,115.599,ask,705,4
23272,115.599,ask,786,4
23273,115.63,bid,322,4
23274,115.63,bid,321,2
23275,115.63,bid,319,3
23276,115.63,bid,315,3
23277,115.63,bid,312,13
23278,115.63,bid,303,1
23279,115.63,bid,145,1
23280,115.63,bid,45,4
23281,115.63,ask,324,1
23282,115.63,ask,325,5
23283,115.63,ask,327,2
23284,115.63,ask,334,1
23285,115.63,ask,341,5
23286,115.63,ask,345,5
23287,115.63,ask,353,1
23288,115.63,ask,422,3
23289,115.63,ask,705,4
23290,115.63,ask,786,4
23291,115.661,bid,322,4
23292,115.661,bid,321,2
23293,115.661,bid,319,3
23294,115.661,bid,312,13
23295,115.661,bid,311,3
23296,115.661,bid,303,1
23297,115.661,bid,145,1
23298,115.661,bid,45,4
23299,115.661,ask,324,1
23300,115.661,ask,325,5
23301,115.661,ask,327,2
23302,115.661,ask,334,1
23303,115.661,ask,341,5
23304,115.661,ask,345,5
23305,115.661,ask,353,1
23306,115.661,ask,422,3
23307,115.661,ask,705,4
23308,115.661,ask,786,4
23309,115.692,bid,322,4
23310,115.692,bid,321,2
23311,115.692,bid,319,3
23312,115.692,bid,312,13
23313,115.692,bid,311,3
23314,115.692,bid,303,1
23315,115.692,bid,145,1
23316,115.692,bid,45,4
23317,115.692,ask,324,1
23318,115.692,ask,325,5
23319,115.692,ask,327,2
23320,115.692,ask,334,1
23321,115.692,ask,341,5
23322,115.692,ask,345,5
23323,115.692,ask,353,1
23324,115.692,ask,420,4
23325,115.692,ask,422,3
23326,115.692,ask,705,4
23327,115.754,bid,322,4
23328,115.754,bid,321,2
23329,115.754,bid,319,3
23330,115.754,bid,312,13
23331,115.754,bid,311,3
23332,115.754,bid,303,1
23333,115.754,bid,145,1
23334,115.754,bid,45,4
23335,115.754,ask,324,1
23336,115.754,ask,325,5
23337,115.754,ask,327,2
23338,115.754,ask,334,1
23339,115.754,ask,341,5
23340,115.754,ask,343,1
23341,115.754,ask,345,5
23342,115.754,ask,420,4
23343,115.754,ask,422,3
23344,115.754,ask,705,4
23345,115.785,bid,322,4
23346,115.785,bid,321,2
23347,115.785,bid,319,3
23348,115.785,bid,312,13
23349,115.785,bid,311,3
23350,115.785,bid,303,1
23351,115.785,bid,145,1
23352,115.785,ask,324,6
23353,115.785,ask,327,2
23354,115.785,ask,334,1
23355,115.785,ask,341,5
23356,115.785,ask,343,1
23357,115.785,ask,345,5
23358,115.785,ask,420,4
23359,115.785,ask,422,3
23360,115.785,ask,705,4
23361,115.816,bid,322,4
23362,115.816,bid,321,2
23363,115.816,bid,319,3
23364,115.816,bid,312,13
23365,115.816,bid,311,3
23366,115.816,bid,303,1
23367,115.816,bid,145,1
23368,115.816,ask,324,6
23369,115.816,ask,327,2
23370,115.816,ask,334,1
23371,115.816,ask,341,5
23372,115.816,ask,343,1
23373,115.816,ask,345,5
23374,115.816,ask,420,4
23375,115.816,ask,617,3
23376,115.816,ask,705,4
23377,115.878,bid,322,2
23378,115.878,bid,321,2
23379,115.878,bid,319,3
23380,115.878,bid,312,13
23381,115.878,bid,311,3
23382,115.878,bid,303,1
23383,115.878,bid,145,1
23384,115.878,ask,324,6
23385,115.878,ask,327,2
23386,115.878,ask,334,1
23387,115.878,ask,341,5
23388,115.878,ask,343,1
23389,115.878,ask,345,5
23390,115.878,ask,420,4
23391,115.878,ask,617,3
23392,115.878,ask,705,4
23393,115.94,bid,322,2
23394,115.94,bid,321,2
23395,115.94,bid,319,3
23396,115.94,bid,312,13
23397,115.94,bid,311,3
23398,115.94,bid,303,1
23399,115.94,bid,145,1
23400,115.94,ask,324,6
23401,115.94,ask,327,2
23402,115.94,ask,334,1
23403,115.94,ask,341,5
23404,115.94,ask,343,1
23405,115.94,ask,345,5
23406,115.94,ask,418,4
23407,115.94,ask,617,3
23408,115.94,ask,705,4
23409,116.002,bid,322,2
23410,116.002,bid,321,2
23411,116.002,bid,319,3
23412,116.002,bid,312,13
23413,116.002,bid,311,3
23414,116.002,bid,303,1
23415,116.002,bid,145,1
23416,116.002,ask,324,6
23417,116.002,ask,327,2
23418,116.002,ask,334,1
23419,116.002,ask,341,5
23420,116.002,ask,343,1
23421,116.002,ask,345,5
23422,116.002,ask,524,4
23423,116.002,ask,617,3
23424,116.002,ask,705,4
23425,116.064,bid,322,2
23426,116.064,bid,321,2
23427,116.064,bid,319,3
23428,116.064,bid,312,13
23429,116.064,bid,311,3
23430,116.064,bid,304,1
23431,116.064,bid,303,1
23432,116.064,ask,324,6
23433,116.064,ask,327,2
23434,116.064,ask,334,1
23435,116.064,ask,341,5
23436,116.064,ask,343,1
23437,116.064,ask,345,5
23438,116.064,ask,524,4
23439,116.064,ask,617,3
23440,116.064,ask,705,4
23441,116.219,bid,322,2
23442,116.219,bid,321,2
23443,116.219,bid,319,3
23444,116.219,bid,312,13
23445,116.219,bid,311,3
23446,116.219,bid,304,1
23447,116.219,bid,303,1
23448,116.219,ask,324,3
23449,116.219,ask,327,2
23450,116.219,ask,334,1
23451,116.219,ask,341,5
23452,116.219,ask,343,1
23453,116.219,ask,345,5
23454,116.219,ask,524,4
23455,116.219,ask,617,3
23456,116.219,ask,705,4
23457,116.312,bid,322,2
23458,116.312,bid,321,2
23459,116.312,bid,319,3
23460,116.312,bid,312,13
23461,116.312,bid,311,3
23462,116.312,bid,304,1
23463,116.312,bid,303,1
23464,116.312,ask,324,3
23465,116.312,ask,327,2
23466,116.312,ask,334,1
23467,116.312,ask,341,5
23468,116.312,ask,343,1
23469,116.312,ask,345,5
23470,116.312,ask,524,4
23471,116.312,ask,617,3
23472,116.312,ask,658,3
23473,116.312,ask,705,4
23474,116.467,bid,322,2
23475,116.467,bid,321,2
23476,116.467,bid,319,4
23477,116.467,bid,312,13
23478,116.467,bid,311,3
23479,116.467,bid,304,1
23480,116.467,ask,324,3
23481,116.467,ask,327,2
23482,116.467,ask,334,1
23483,116.467,ask,341,5
23484,116.467,ask,343,1
23485,116.467,ask,345,5
23486,116.467,ask,524,4
23487,116.467,ask,617,3
23488,116.467,ask,658,3
23489,116.467,ask,705,4
23490,116.498,bid,322,2
23491,116.498,bid,321,2
23492,116.498,bid,319,4
23493,116.498,bid,312,13
23494,116.498,bid,311,3
23495,116.498,bid,304,1
23496,116.498,ask,324,3
23497,116.498,ask,327,2
23498,116.498,ask,334,1
23499,116.498,ask,341,5
23500,116.498,ask,342,5
23501,116.498,ask,343,1
23502,116.498,ask,524,4
23503,116.498,ask,617,3
23504,116.498,ask,658,3
23505,116.498,ask,705,4
23506,116.56,bid,322,2
23507,116.56,bid,321,2
23508,116.56,bid,319,4
23509,116.56,bid,312,13
23510,116.56,bid,311,3
23511,116.56,bid,304,1
23512,116.56,bid,212,5
23513,116.56,ask,324,3
23514,116.56,ask,327,2
23515,116.56,ask,334,1
23516,116.56,ask,341,5
23517,116.56,ask,342,5
23518,116.56,ask,343,1
23519,116.56,ask,524,4
23520,116.56,ask,617,3
23521,116.56,ask,658,3
23522,116.56,ask,705,4
23523,116.653,bid,322,2
23524,116.653,bid,321,2
23525,116.653,bid,319,3
23526,116.653,bid,312,13
23527,116.653,bid,311,3
23528,116.653,bid,304,1
23529,116.653,bid,212,5
23530,116.653,bid,43,1
23531,116.653,ask,324,3
23532,116.653,ask,327,2
23533,116.653,ask,334,1
23534,116.653,ask,341,5
23535,116.653,ask,342,5
23536,116.653,ask,343,1
23537,116.653,ask,524,4
23538,116.653,ask,617,3
23539,116.653,ask,658,3
23540,116.653,ask,705,4
23541,116.715,bid,322,2
23542,116.715,bid,321,2
23543,116.715,bid,319,3
23544,116.715,bid,312,13
23545,116.715,bid,311,3
23546,116.715,bid,304,1
23547,116.715,bid,212,5
23548,116.715,bid,43,1
23549,116.715,ask,324,3
23550,116.715,ask,327,2
23551,116.715,ask,334,1
23552,116.715,ask,341,5
23553,116.715,ask,342,5
23554,116.715,ask,343,1
23555,116.715,ask,524,4
23556,116.715,ask,658,3
23557,116.715,ask,705,4
23558,116.715,ask,722,3
23559,116.746,bid,322,2
23560,116.746,bid,321,2
23561,116.746,bid,319,3
23562,116.746,bid,311,3
23563,116.746,bid,304,1
23564,116.746,bid,212,5
23565,116.746,bid,43,1
23566,116.746,ask,324,3
23567,116.746,ask,327,2
23568,116.746,ask,334,1
23569,116.746,ask,341,5
23570,116.746,ask,342,5
23571,116.746,ask,343,1
23572,116.746,ask,524,4
23573,116.746,ask,658,3
23574,116.746,ask,705,4
23575,116.746,ask,722,3
23576,116.777,bid,322,2
23577,116.777,bid,321,2
23578,116.777,bid,319,3
23579,116.777,bid,311,3
23580,116.777,bid,212,5
23581,116.777,bid,93,1
23582,116.777,bid,43,1
23583,116.777,ask,324,3
23584,116.777,ask,327,2
23585,116.777,ask,334,1
23586,116.777,ask,341,5
23587,116.777,ask,342,5
23588,116.777,ask,343,1
23589,116.777,ask,524,4
23590,116.777,ask,658,3
23591,116.777,ask,705,4
23592,116.777,ask,722,3
23593,116.87,bid,322,2
23594,116.87,bid,321,2
23595,116.87,bid,319,3
23596,116.87,bid,311,3
23597,116.87,bid,212,5
23598,116.87,bid,93,1
23599,116.87,bid,43,1
23600,116.87,ask,324,3
23601,116.87,ask,327,2
23602,116.87,ask,334,1
23603,116.87,ask,341,5
23604,116.87,ask,342,5
23605,116.87,ask,343,1
23606,116.87,ask,524,4
23607,116.87,ask,616,3
23608,116.87,ask,658,3
23609,116.87,ask,705,4
23610,116.901,bid,322,2
23611,116.901,bid,321,2
23612,116.901,bid,319,3
23613,116.901,bid,311,3
23614,116.901,bid,212,5
23615,116.901,bid,93,1
23616,116.901,bid,43,1
23617,116.901,ask,324,3
23618,116.901,ask,327,2
23619,116.901,ask,334,1
23620,116.901,ask,341,5
23621,116.901,ask,342,5
23622,116.901,ask,343,1
23623,116.901,ask,524,4
23624,116.901,ask,549,4
23625,116.901,ask,616,3
23626,116.901,ask,658,3
23627,116.932,bid,322,2
23628,116.932,bid,321,2
23629,116.932,bid,319,3
23630,116.932,bid,311,3
23631,116.932,bid,212,5
23632,116.932,bid,93,1
23633,116.932,bid,43,1
23634,116.932,ask,324,3
23635,116.932,ask,327,2
23636,116.932,ask,334,1
23637,116.932,ask,342,5
23638,116.932,ask,343,1
23639,116.932,ask,344,5
23640,116.932,ask,524,4
23641,116.932,ask,549,4
23642,116.932,ask,616,3
23643,116.932,ask,658,3
23644,116.994,bid,322,2
23645,116.994,bid,321,2
23646,116.994,bid,319,3
23647,116.994,bid,311,3
23648,116.994,bid,212,5
23649,116.994,bid,155,1
23650,116.994,bid,43,1
23651,116.994,ask,324,3
23652,116.994,ask,327,2
23653,116.994,ask,334,1
23654,116.994,ask,342,5
23655,116.994,ask,343,1
23656,116.994,ask,344,5
23657,116.994,ask,524,4
23658,116.994,ask,549,4
23659,116.994,ask,616,3
23660,116.994,ask,658,3
23661,117.025,bid,322,2
23662,117.025,bid,321,2
23663,117.025,bid,319,3
23664,117.025,bid,315,3
23665,117.025,bid,311,3
23666,117.025,bid,212,5
23667,117.025,bid,155,1
23668,117.025,bid,43,1
