Type,adjusted_time_minutes,ASK Price Predicted
ask,6366,100.46476
ask,6367,100.46476
ask,6368,100.46476
ask,6369,100.46476
ask,6370,100.46476
ask,6371,100.46476
ask,6372,100.46476
ask,6373,100.46476
ask,6374,100.46476
ask,6375,100.46476
ask,6376,100.46476
ask,6377,100.46476
ask,6378,100.46476
ask,6379,100.46476
ask,6380,100.46476
ask,6381,100.46476
ask,6382,100.46476
ask,6383,100.46476
ask,6384,100.46476
ask,6385,100.46476
ask,6386,100.46476
ask,6387,100.46476
ask,6388,100.46476
ask,6389,100.46476
ask,6390,100.46476
ask,6391,100.46476
ask,6392,100.46476
ask,6393,100.46476
ask,6394,100.46476
ask,6395,100.46476
ask,6396,100.46476
ask,6397,100.46476
ask,6398,100.46476
ask,6399,100.46476
ask,6400,100.13726
ask,6401,100.25406
ask,6402,100.32509
ask,6403,100.363686
ask,6404,100.39087
ask,6405,100.281204
ask,6406,100.34419
ask,6407,100.384186
ask,6408,100.40764
ask,6409,100.42402
ask,6410,100.43636
ask,6411,100.445435
ask,6412,100.45179
ask,6413,100.45614
ask,6414,100.45908
ask,6415,100.461075
ask,6416,100.462395
ask,6417,100.463264
ask,6418,100.46383
ask,6419,100.46417
ask,6420,100.46438
ask,6421,100.79333
ask,6422,101.00466
ask,6423,100.81588
ask,6424,101.03486
ask,6425,101.18006
ask,6426,100.94223
ask,6427,100.884094
ask,6428,101.08727
ask,6429,101.210625
ask,6430,101.288635
ask,6431,101.34529
ask,6432,101.38745
ask,6433,101.41762
ask,6434,101.43847
ask,6435,101.12364
ask,6436,101.25136
ask,6437,101.32909
ask,6438,101.043045
ask,6439,100.86209
ask,6440,101.07476
ask,6441,101.202156
ask,6442,101.28035
ask,6443,101.33755
ask,6444,101.38107
ask,6445,101.41279
ask,6446,101.43498
ask,6447,101.45024
ask,6448,101.46069
ask,6449,101.46782
ask,6450,101.47266
ask,6451,101.47591
ask,6452,101.47806
ask,6453,101.47947
ask,6454,101.48037
ask,6455,101.48094
ask,6456,101.48129
ask,6457,101.48151
ask,6458,101.11613
ask,6459,100.91834
ask,6460,100.786606
ask,6461,100.68986
ask,6462,100.61902
ask,6463,100.56905
ask,6464,100.53472
ask,6465,100.40209
ask,6466,100.42541
ask,6467,100.43861
ask,6468,100.44455
ask,6469,100.44911
ask,6470,100.453415
ask,6471,100.45703
ask,6472,100.45981
ask,6473,100.461845
ask,6474,100.46332
ask,6475,100.46437
ask,6476,100.46511
ask,6477,100.465614
ask,6478,100.465935
ask,6479,100.466125
ask,6480,100.46621
ask,6481,100.46622
ask,6482,100.466194
ask,6483,100.466125
ask,6484,100.466034
ask,6485,100.465935
ask,6486,100.46583
ask,6487,100.46573
ask,6488,100.46563
ask,6489,100.46554
ask,6490,100.46544
ask,6491,100.79419
ask,6492,101.00537
ask,6493,101.14525
ask,6494,101.2464
ask,6495,101.32028
ask,6496,101.37259
ask,6497,101.40866
ask,6498,101.40782
ask,6499,101.37854
ask,6500,101.41483
ask,6501,101.43703
ask,6502,101.45035
ask,6503,101.4596
ask,6504,101.466354
ask,6505,101.471115
ask,6506,101.47434
ask,6507,101.476494
ask,6508,101.47792
ask,6509,101.478874
ask,6510,101.47952
ask,6511,101.479965
ask,6512,101.3979
ask,6513,101.427765
ask,6514,101.40702
ask,6515,101.43078
ask,6516,101.44614
ask,6517,101.45619
ask,6518,101.46358
ask,6519,101.46911
ask,6520,101.275536
ask,6521,101.34935
ask,6522,100.901115
ask,6523,100.77344
ask,6524,100.68654
ask,6525,100.61828
ask,6526,100.56815
ask,6527,100.53372
ask,6528,100.51065
ask,6529,100.49523
ask,6530,100.48495
ask,6531,100.47814
ask,6532,100.47371
ask,6533,100.47089
ask,6534,100.469124
ask,6535,100.46806
ask,6536,100.46744
ask,6537,100.46708
ask,6538,100.46688
ask,6539,100.46676
ask,6540,100.46669
ask,6541,100.46661
ask,6542,100.466545
ask,6543,100.46648
ask,6544,100.46639
ask,6545,100.4663
ask,6546,100.466194
ask,6547,100.46609
ask,6548,100.46598
ask,6549,100.46588
ask,6550,100.465775
ask,6551,100.46567
ask,6552,100.46558
ask,6553,100.465485
ask,6554,100.46541
ask,6555,100.46533
ask,6556,100.46527
ask,6557,100.46521
ask,6558,100.46515
ask,6559,100.4651
ask,6560,100.46506
ask,6561,100.46503
ask,6562,100.46499
ask,6563,100.46495
ask,6564,100.46493
ask,6565,100.4649
ask,6566,100.46488
ask,6567,100.46487
ask,6568,100.437515
ask,6569,100.44725
ask,6570,100.45317
ask,6571,100.456375
ask,6572,100.45864
ask,6573,100.46042
ask,6574,100.46177
ask,6575,100.46273
ask,6576,100.46339
ask,6577,100.463844
ask,6578,100.46415
ask,6579,100.46436
ask,6580,100.4645
ask,6581,100.46459
ask,6582,100.46466
ask,6583,100.4647
ask,6584,100.46472
ask,6585,100.464745
ask,6586,100.46475
ask,6587,100.46475
ask,6588,100.46475
ask,6589,100.46475
ask,6590,100.46475
ask,6591,100.46475
ask,6592,100.46475
ask,6593,100.46475
ask,6594,100.46475
ask,6595,100.46475
ask,6596,100.46475
ask,6597,100.46475
ask,6598,100.46475
ask,6599,100.46475
ask,6600,100.46475
ask,6601,100.444244
ask,6602,100.45156
ask,6603,100.45602
ask,6604,100.45843
ask,6605,100.46013
ask,6606,100.46147
ask,6607,100.462494
ask,6608,100.46322
ask,6609,100.463715
ask,6610,100.46406
ask,6611,100.46429
ask,6612,100.464455
ask,6613,100.46456
ask,6614,100.46464
ask,6615,100.464676
ask,6616,100.464714
ask,6617,100.46473
ask,6618,100.464745
ask,6619,100.46475
ask,6620,98.200165
ask,6621,99.00413
ask,6622,99.49571
ask,6623,99.76349
ask,6624,99.95177
ask,6625,100.10057
ask,6626,100.21315
ask,6627,100.293434
ask,6628,100.34899
ask,6629,100.38714
ask,6630,100.41329
ask,6631,100.43111
ask,6632,100.44315
ask,6633,100.451164
ask,6634,100.45639
ask,6635,100.45974
ask,6636,100.461815
ask,6637,100.463036
ask,6638,100.463715
ask,6639,100.46404
ask,6640,100.46417
ask,6641,100.4642
ask,6642,100.464165
ask,6643,100.46411
ask,6644,100.46406
ask,6645,100.071175
ask,6646,100.21123
ask,6647,100.296425
ask,6648,100.34274
ask,6649,100.37536
ask,6650,100.40115
ask,6651,100.42066
ask,6652,100.43457
ask,6653,100.44421
ask,6654,99.79721
ask,6655,100.034676
ask,6656,100.17958
ask,6657,100.25879
ask,6658,100.314476
ask,6659,100.358284
ask,6660,100.391304
ask,6661,100.41477
ask,6662,100.430984
ask,6663,100.44209
ask,6664,99.79606
ask,6665,100.03412
ask,6666,100.179375
ask,6667,100.25877
ask,6668,99.39913
ask,6669,99.76859
ask,6670,100.000206
ask,6671,100.131744
ask,6672,100.22401
ask,6673,100.29519
ask,6674,100.34819
ask,6675,100.385704
ask,6676,100.41156
ask,6677,100.42924
ask,6678,100.44128
ask,6679,100.44942
ask,6680,100.454895
ask,6681,100.45848
ask,6682,100.46079
ask,6683,100.46224
ask,6684,100.46314
ask,6685,100.46365
ask,6686,100.463936
ask,6687,100.46408
ask,6688,100.46413
ask,6689,100.46414
ask,6690,100.46414
ask,6691,100.46413
ask,6692,100.46413
ask,6693,100.46413
ask,6694,100.46415
ask,6695,100.464165
ask,6696,100.464195
ask,6697,100.464226
ask,6698,100.464264
ask,6699,100.4643
ask,6700,100.46433
ask,6701,99.48588
ask,6702,99.83435
ask,6703,100.04666
ask,6704,100.16215
ask,6705,100.24343
ask,6706,100.30766
ask,6707,100.356224
ask,6708,100.39082
ask,6709,100.41477
ask,6710,100.43121
ask,6711,100.44249
ask,6712,100.45017
ask,6713,100.45537
ask,6714,100.45884
ask,6715,100.4611
ask,6716,100.46255
ask,6717,100.46344
ask,6718,100.463974
ask,6719,100.464264
ask,6720,100.46442
ask,6721,100.46448
ask,6722,100.464485
ask,6723,100.46448
ask,6724,99.5265
ask,6725,99.860504
ask,6726,100.06397
ask,6727,100.17463
ask,6728,100.252525
ask,6729,100.31407
ask,6730,100.360596
ask,6731,100.39375
ask,6732,100.4167
ask,6733,100.43246
ask,6734,100.443275
ask,6735,100.45065
ask,6736,100.45564
ask,6737,100.45896
ask,6738,100.46115
ask,6739,100.46254
ask,6740,100.4634
ask,6741,100.46393
ask,6742,100.46422
ask,6743,100.46437
ask,6744,100.46443
ask,6745,100.46445
ask,6746,100.46445
ask,6747,100.2919
ask,6748,100.35344
ask,6749,100.39084
ask,6750,100.41116
ask,6751,100.42548
ask,6752,100.436806
ask,6753,100.445366
ask,6754,100.45146
ask,6755,100.455696
ask,6756,100.45861
ask,6757,100.46061
ask,6758,100.46198
ask,6759,100.462906
ask,6760,100.46354
ask,6761,100.463974
ask,6762,100.46423
ask,6763,100.46442
ask,6764,100.46452
ask,6765,100.464584
ask,6766,100.464615
ask,6767,100.46464
ask,6768,100.464645
ask,6769,100.46465
ask,6770,100.46465
ask,6771,100.46466
ask,6772,100.46466
ask,6773,100.46466
ask,6774,100.46467
ask,6775,100.46467
ask,6776,100.464676
ask,6777,100.46469
ask,6778,100.46469
ask,6779,100.4647
ask,6780,100.46471
ask,6781,100.46471
ask,6782,100.464714
ask,6783,100.464714
ask,6784,100.46473
ask,6785,100.46473
ask,6786,100.46473
ask,6787,100.464745
ask,6788,100.464745
ask,6789,100.464745
ask,6790,100.46475
ask,6791,100.46475
ask,6792,100.46475
ask,6793,100.46475
ask,6794,100.46475
ask,6795,100.46476
ask,6796,100.46476
ask,6797,99.8111
ask,6798,100.04404
ask,6799,100.18582
ask,6800,100.2629
ask,6801,100.31716
ask,6802,100.36005
ask,6803,100.39244
ask,6804,100.41553
ask,6805,100.4315
ask,6806,100.44246
ask,6807,100.449974
ask,6808,100.45509
ask,6809,100.45856
ask,6810,100.46085
ask,6811,100.46236
ask,6812,100.46332
ask,6813,100.46392
ask,6814,100.464264
ask,6815,100.464455
ask,6816,100.46455
ask,6817,100.46459
ask,6818,100.46459
ask,6819,100.464584
ask,6820,100.46456
ask,6821,100.464554
ask,6822,100.46454
ask,6823,100.46454
ask,6824,100.46454
ask,6825,100.46454
ask,6826,100.46455
ask,6827,100.464554
ask,6828,100.46456
ask,6829,100.464584
ask,6830,100.4646
ask,6831,100.46461
ask,6832,100.464615
ask,6833,100.79346
ask,6834,101.00473
ask,6835,101.14469
ask,6836,101.2459
ask,6837,101.31984
ask,6838,101.37222
ask,6839,101.40833
ask,6840,101.432884
ask,6841,101.449455
ask,6842,101.460556
ask,6843,101.46791
ask,6844,101.47272
ask,6845,101.47579
ask,6846,101.477715
ask,6847,101.478905
ask,6848,101.479614
ask,6849,101.48003
ask,6850,101.48028
ask,6851,101.480415
ask,6852,101.480515
ask,6853,101.48059
ask,6854,101.480675
ask,6855,101.48077
ask,6856,101.48085
ask,6857,101.48096
ask,6858,101.48107
ask,6859,101.48118
ask,6860,101.48129
ask,6861,101.4814
ask,6862,101.48151
ask,6863,101.48161
ask,6864,101.481705
ask,6865,101.4818
ask,6866,101.48188
ask,6867,101.48196
ask,6868,101.48202
ask,6869,101.48208
ask,6870,101.48215
ask,6871,101.482185
ask,6872,101.48223
ask,6873,101.48227
ask,6874,101.4823
ask,6875,101.48234
ask,6876,101.48237
ask,6877,101.48239
ask,6878,101.48241
ask,6879,101.48243
ask,6880,101.482445
ask,6881,101.48245
ask,6882,101.48247
ask,6883,101.48248
ask,6884,101.48249
ask,6885,101.4825
ask,6886,101.482506
ask,6887,101.48251
ask,6888,101.48252
ask,6889,101.48252
ask,6890,101.48252
ask,6891,101.48254
ask,6892,101.482544
ask,6893,100.94637
ask,6894,101.138885
ask,6895,101.25507
ask,6896,101.31803
ask,6897,101.36239
ask,6898,101.39743
ask,6899,101.42386
ask,6900,101.44264
ask,6901,101.45562
ask,6902,101.4645
ask,6903,101.4706
ask,6904,101.47475
ask,6905,101.47754
ask,6906,101.4794
ask,6907,101.48062
ask,6908,101.48139
ask,6909,101.48187
ask,6910,101.482155
ask,6911,101.482315
ask,6912,101.48238
ask,6913,101.48241
ask,6914,101.48241
ask,6915,101.4824
ask,6916,101.48239
ask,6917,101.482376
ask,6918,101.48237
ask,6919,101.48235
ask,6920,101.48235
ask,6921,101.48237
ask,6922,101.48237
ask,6923,101.482376
ask,6924,101.48238
ask,6925,101.48239
ask,6926,101.4824
ask,6927,101.48241
ask,6928,101.48243
ask,6929,101.48244
ask,6930,101.48245
ask,6931,101.48245
ask,6932,101.48246
ask,6933,101.48247
ask,6934,101.48248
ask,6935,101.48249
ask,6936,101.48249
ask,6937,101.4825
ask,6938,101.482506
ask,6939,101.482506
ask,6940,101.48251
ask,6941,101.482506
ask,6942,101.48251
ask,6943,101.48252
ask,6944,101.48252
ask,6945,101.48252
ask,6946,101.48252
ask,6947,101.48252
ask,6948,101.48252
ask,6949,101.48252
ask,6950,101.48254
ask,6951,101.48254
ask,6952,101.48254
ask,6953,101.482544
ask,6954,101.482544
ask,6955,101.482544
ask,6956,101.482544
ask,6957,101.482544
ask,6958,101.482544
ask,6959,101.482544
ask,6960,101.482544
ask,6961,101.482544
ask,6962,101.482544
ask,6963,101.482544
ask,6964,101.482544
ask,6965,101.482544
ask,6966,101.482544
ask,6967,101.482544
ask,6968,101.482544
ask,6969,101.482544
ask,6970,101.482544
ask,6971,101.482544
ask,6972,101.482544
ask,6973,101.482544
ask,6974,101.482544
ask,6975,101.482544
ask,6976,101.482544
ask,6977,101.482544
ask,6978,101.482544
ask,6979,101.482544
ask,6980,101.482544
ask,6981,101.482544
ask,6982,101.482544
ask,6983,101.482544
ask,6984,101.482544
ask,6985,101.482544
ask,6986,101.482544
ask,6987,100.82579
ask,6988,101.06153
ask,6989,101.203865
ask,6990,101.281
ask,6991,101.33533
ask,6992,101.37826
ask,6993,101.41064
ask,6994,101.43365
ask,6995,101.44955
ask,6996,101.46044
ask,6997,101.4679
ask,6998,101.47299
ask,6999,101.47642
ask,7000,101.4787
ask,7001,101.48019
ask,7002,101.48113
ask,7003,101.48172
ask,7004,101.48206
ask,7005,101.48226
ask,7006,101.482346
ask,7007,101.48238
ask,7008,101.48238
ask,7009,101.482376
ask,7010,101.48235
ask,7011,101.48234
ask,7012,101.48233
ask,7013,100.63891
ask,7014,100.94151
ask,7015,101.12433
ask,7016,101.22342
ask,7017,101.29321
ask,7018,101.34837
ask,7019,101.38998
ask,7020,101.41956
ask,7021,101.439995
ask,7022,101.454
ask,7023,101.46361
ask,7024,101.47015
ask,7025,101.47458
ask,7026,101.477516
ask,7027,101.47944
ask,7028,101.48067
ask,7029,101.48143
ask,7030,101.48188
ask,7031,101.482124
ask,7032,101.48225
ask,7033,101.4823
ask,7034,101.482315
ask,7035,101.4823
ask,7036,101.48228
ask,7037,101.48226
ask,7038,101.48225
ask,7039,101.48224
ask,7040,101.48224
ask,7041,101.48224
ask,7042,101.48225
ask,7043,101.48227
ask,7044,101.482285
ask,7045,101.48229
ask,7046,101.48232
ask,7047,101.482346
ask,7048,101.48237
ask,7049,101.48238
ask,7050,101.48239
ask,7051,101.48241
ask,7052,101.48243
ask,7053,101.48244
ask,7054,101.48245
ask,7055,101.48246
ask,7056,101.48247
ask,7057,101.48248
ask,7058,101.48249
ask,7059,101.48249
ask,7060,101.4825
ask,7061,101.482506
ask,7062,101.482506
ask,7063,101.482506
ask,7064,101.48251
ask,7065,101.48251
ask,7066,101.48252
ask,7067,101.48252
ask,7068,101.48252
ask,7069,101.48252
ask,7070,101.48252
ask,7071,101.48252
ask,7072,101.48254
ask,7073,101.482544
ask,7074,101.482544
ask,7075,101.482544
ask,7076,101.482544
ask,7077,101.482544
ask,7078,101.482544
ask,7079,101.482544
ask,7080,101.482544
ask,7081,101.482544
ask,7082,101.482544
ask,7083,101.482544
ask,7084,101.482544
ask,7085,101.482544
ask,7086,101.482544
ask,7087,101.482544
ask,7088,101.482544
ask,7089,101.482544
ask,7090,101.482544
ask,7091,101.482544
ask,7092,101.482544
ask,7093,101.482544
ask,7094,101.482544
ask,7095,101.482544
ask,7096,100.82579
ask,7097,101.06153
ask,7098,101.203865
ask,7099,101.281
ask,7100,101.33533
ask,7101,101.37826
ask,7102,101.41064
ask,7103,101.43365
ask,7104,100.95654
ask,7105,101.14442
ask,7106,101.25872
ask,7107,101.32171
ask,7108,101.36593
ask,7109,101.40043
ask,7110,101.42622
ask,7111,101.44444
ask,7112,101.456955
ask,7113,101.46548
ask,7114,101.471275
ask,7115,101.475174
ask,7116,101.47779
ask,7117,101.47951
ask,7118,101.480606
ask,7119,101.4813
ask,7120,101.48173
ask,7121,101.481964
ask,7122,101.48211
ask,7123,101.48217
ask,7124,101.48219
ask,7125,100.82547
ask,7126,101.06121
ask,7127,101.20353
ask,7128,101.28067
ask,7129,101.335
ask,7130,99.77134
ask,7131,100.37865
ask,7132,100.75009
ask,7133,100.9551
ask,7134,101.09915
ask,7135,101.211815
ask,7136,101.29632
ask,7137,101.35623
ask,7138,101.397545
ask,7139,101.42579
ask,7140,101.445076
ask,7141,101.458145
ask,7142,101.46693
ask,7143,101.472725
ask,7144,101.47649
ask,7145,101.47887
ask,7146,101.48031
ask,7147,101.481155
ask,7148,101.48161
ask,7149,101.481834
ask,7150,101.48191
ask,7151,101.48191
ask,7152,101.481895
ask,7153,101.48185
ask,7154,101.48182
ask,7155,101.4818
ask,7156,101.481804
ask,7157,101.481804
ask,7158,101.48183
ask,7159,101.48186
ask,7160,101.481895
ask,7161,101.48194
ask,7162,101.48199
ask,7163,101.48204
ask,7164,101.48208
ask,7165,101.482124
ask,7166,101.48217
ask,7167,101.48221
ask,7168,101.48224
ask,7169,101.48228
ask,7170,101.4823
ask,7171,101.48233
ask,7172,101.48235
ask,7173,101.48238
ask,7174,101.4824
ask,7175,101.482414
ask,7176,101.48243
ask,7177,101.48244
ask,7178,101.48245
ask,7179,101.48246
ask,7180,101.48247
ask,7181,101.48248
ask,7182,101.48249
ask,7183,101.4825
ask,7184,101.4825
ask,7185,101.482506
ask,7186,101.482506
ask,7187,101.48251
ask,7188,101.48251
ask,7189,101.48251
ask,7190,101.482544
ask,7191,101.482544
ask,7192,101.482544
ask,7193,101.482544
ask,7194,101.482544
ask,7195,101.482544
ask,7196,101.482544
ask,7197,101.482544
ask,7198,101.482544
ask,7199,101.482544
ask,7200,101.482544
ask,7201,101.482544
ask,7202,101.482544
ask,7203,101.482544
ask,7204,101.482544
ask,7205,101.482544
ask,7206,101.482544
ask,7207,101.482544
ask,7208,101.482544
ask,7209,101.482544
ask,7210,101.482544
ask,7211,101.482544
ask,7212,101.482544
ask,7213,101.482544
ask,7214,101.482544
ask,7215,101.482544
ask,7216,101.482544
ask,7217,101.482544
ask,7218,101.482544
ask,7219,101.482544
ask,7220,101.482544
ask,7221,101.482544
ask,7222,101.482544
ask,7223,101.482544
ask,7224,101.482544
ask,7225,101.482544
ask,7226,101.482544
ask,7227,101.482544
ask,7228,101.482544
ask,7229,101.482544
ask,7230,101.482544
ask,7231,101.482544
ask,7232,101.482544
ask,7233,101.482544
ask,7234,101.482544
ask,7235,101.482544
ask,7236,101.482544
ask,7237,101.482544
ask,7238,100.82579
ask,7239,101.06153
ask,7240,101.203865
ask,7241,101.281
ask,7242,101.33533
ask,7243,101.37826
ask,7244,101.41064
ask,7245,101.43365
ask,7246,101.44955
ask,7247,101.46044
ask,7248,101.4679
ask,7249,101.47299
ask,7250,101.47642
ask,7251,101.4787
ask,7252,101.48019
ask,7253,101.48113
ask,7254,101.48172
ask,7255,101.48206
ask,7256,101.48226
ask,7257,101.482346
ask,7258,101.48238
ask,7259,101.48238
ask,7260,101.482376
ask,7261,101.48235
ask,7262,101.48234
ask,7263,101.48233
ask,7264,101.48232
ask,7265,101.482315
ask,7266,101.48232
ask,7267,101.48233
ask,7268,101.48233
ask,7269,101.482346
ask,7270,101.48235
ask,7271,101.482376
ask,7272,101.48239
ask,7273,101.4824
ask,7274,101.482414
ask,7275,101.48243
ask,7276,101.482445
ask,7277,101.482445
ask,7278,101.48246
ask,7279,101.48247
ask,7280,101.48248
ask,7281,101.48249
ask,7282,101.48249
ask,7283,101.4825
ask,7284,101.482506
ask,7285,101.482506
ask,7286,101.48251
ask,7287,101.48251
ask,7288,101.48251
ask,7289,101.48252
ask,7290,101.48252
ask,7291,101.48252
ask,7292,101.48252
ask,7293,101.48252
ask,7294,101.48252
ask,7295,101.48252
ask,7296,101.48252
ask,7297,101.48252
ask,7298,101.482544
ask,7299,101.482544
ask,7300,101.482544
ask,7301,101.482544
ask,7302,101.482544
ask,7303,101.482544
ask,7304,101.482544
ask,7305,101.482544
ask,7306,101.482544
ask,7307,101.482544
ask,7308,101.482544
ask,7309,101.482544
ask,7310,101.482544
ask,7311,101.482544
ask,7312,101.482544
ask,7313,101.482544
ask,7314,101.482544
ask,7315,101.482544
ask,7316,101.482544
ask,7317,101.482544
ask,7318,101.482544
ask,7319,101.482544
ask,7320,101.482544
ask,7321,101.482544
ask,7322,101.482544
ask,7323,101.482544
ask,7324,101.482544
ask,7325,101.482544
ask,7326,101.482544
ask,7327,101.482544
ask,7328,101.482544
ask,7329,100.573906
ask,7330,100.89987
ask,7331,101.09682
ask,7332,101.203575
ask,7333,101.27877
ask,7334,101.33818
ask,7335,101.38299
ask,7336,101.414856
ask,7337,101.43686
ask,7338,101.45194
ask,7339,101.46227
ask,7340,101.469315
ask,7341,101.47406
ask,7342,101.47722
ask,7343,101.47929
ask,7344,101.48059
ask,7345,101.48141
ask,7346,101.48189
ask,7347,101.48215
ask,7348,101.48228
ask,7349,101.48232
ask,7350,101.48233
ask,7351,101.482315
ask,7352,101.482285
ask,7353,101.48227
ask,7354,101.48225
ask,7355,101.48223
ask,7356,101.48223
ask,7357,101.48223
ask,7358,101.48225
ask,7359,101.48226
ask,7360,101.48227
ask,7361,101.48229
ask,7362,101.4823
ask,7363,101.48233
ask,7364,101.482346
ask,7365,101.48237
ask,7366,101.48239
ask,7367,101.4824
ask,7368,101.482414
ask,7369,101.48243
ask,7370,101.482445
ask,7371,101.48245
ask,7372,101.48246
ask,7373,101.48247
ask,7374,101.48248
ask,7375,101.48249
ask,7376,101.4825
ask,7377,101.4825
ask,7378,101.482506
ask,7379,101.482506
ask,7380,101.48251
ask,7381,101.48251
ask,7382,101.15349
ask,7383,100.942535
ask,7384,100.80285
ask,7385,100.70177
ask,7386,100.6279
ask,7387,100.57551
ask,7388,100.539345
ask,7389,100.84362
ask,7390,101.038216
ask,7391,101.16698
ask,7392,101.26077
ask,7393,101.32986
ask,7394,101.37911
ask,7395,101.41327
ask,7396,101.43662
ask,7397,101.45247
ask,7398,101.463135
ask,7399,101.47023
ask,7400,101.47488
ask,7401,101.47785
ask,7402,101.47969
ask,7403,101.48079
ask,7404,101.48141
ask,7405,101.481735
ask,7406,101.48187
ask,7407,101.4819
ask,7408,101.481895
ask,7409,101.48186
ask,7410,101.48183
ask,7411,101.481804
ask,7412,101.48179
ask,7413,101.38042
ask,7414,101.2021
ask,7415,100.64439
ask,7416,100.938416
ask,7417,101.11445
ask,7418,100.887215
ask,7419,100.74955
ask,7420,100.22326
ask,7421,100.65207
ask,7422,100.915535
ask,7423,101.07593
ask,7424,100.95694
ask,7425,101.12924
ask,7426,101.24447
ask,7427,101.31712
ask,7428,100.71097
ask,7429,100.98282
ask,7430,101.15101
ask,7431,101.24601
ask,7432,101.31242
ask,7433,101.36341
ask,7434,101.401115
ask,7435,101.42759
ask,7436,101.44569
ask,7437,101.45793
ask,7438,101.4662
ask,7439,101.47174
ask,7440,101.146385
ask,7441,100.93783
ask,7442,100.799675
ask,7443,100.699554
ask,7444,100.62626
ask,7445,100.57421
ask,7446,100.53824
ask,7447,100.51373
ask,7448,100.49716
ask,7449,100.486046
ask,7450,100.47868
ask,7451,99.69582
ask,7452,99.96996
ask,7453,100.13682
ask,7454,100.22744
ask,7455,100.29135
ask,7456,100.342026
ask,7457,100.38041
ask,7458,100.40778
ask,7459,100.42674
ask,7460,100.43975
ask,7461,100.44866
ask,7462,100.454704
ask,7463,100.458755
ask,7464,100.46144
ask,7465,100.46315
ask,7466,100.46421
ask,7467,100.46483
ask,7468,100.46515
ask,7469,100.46529
ask,7470,100.465324
ask,7471,100.46528
ask,7472,100.46521
ask,7473,100.46513
ask,7474,100.46505
ask,7475,100.46497
ask,7476,100.46491
ask,7477,100.46484
ask,7478,100.464806
ask,7479,100.46477
ask,7480,100.46475
ask,7481,100.46472
ask,7482,100.464714
ask,7483,100.46471
ask,7484,100.46471
ask,7485,100.4647
ask,7486,100.4647
ask,7487,100.4647
ask,7488,100.46471
ask,7489,100.46471
ask,7490,100.46471
ask,7491,100.464714
ask,7492,100.464714
ask,7493,100.464714
ask,7494,100.464714
ask,7495,100.46472
ask,7496,100.46472
ask,7497,100.46472
ask,7498,100.46472
ask,7499,100.46472
ask,7500,100.46473
ask,7501,100.46473
ask,7502,100.464745
ask,7503,100.464745
ask,7504,100.464745
ask,7505,100.464745
ask,7506,100.46475
ask,7507,100.46475
ask,7508,100.46475
ask,7509,100.46475
ask,7510,100.46475
ask,7511,100.46476
ask,7512,100.46476
ask,7513,100.46476
ask,7514,100.46476
ask,7515,100.46476
ask,7516,100.46476
ask,7517,100.46476
ask,7518,100.01969
ask,7519,100.178375
ask,7520,100.27491
ask,7521,100.32737
ask,7522,100.36431
ask,7523,100.39349
ask,7524,100.41556
ask,7525,100.43126
ask,7526,100.44212
ask,7527,100.449585
ask,7528,100.4547
ask,7529,100.45818
ask,7530,100.46053
ask,7531,100.462105
ask,7532,100.46313
ask,7533,100.46378
ask,7534,100.46418
ask,7535,100.464424
ask,7536,100.46455
ask,7537,100.464615
ask,7538,100.464645
ask,7539,100.464645
ask,7540,100.464645
ask,7541,100.46464
ask,7542,100.464615
ask,7543,100.22868
ask,7544,100.312836
ask,7545,100.364
ask,7546,100.3918
ask,7547,100.411385
ask,7548,100.426865
ask,7549,100.43855
ask,7550,100.446884
ask,7551,100.45265
ask,7552,100.45662
ask,7553,100.459335
ask,7554,100.46119
ask,7555,100.46245
ask,7556,100.46329
ask,7557,100.46383
ask,7558,100.46418
ask,7559,100.4644
ask,7560,100.46454
ask,7561,100.464615
ask,7562,100.46465
ask,7563,100.46467
ask,7564,100.46467
ask,7565,100.464676
ask,7566,100.46467
ask,7567,100.46467
ask,7568,100.46466
ask,7569,100.46467
ask,7570,100.46467
ask,7571,100.46466
ask,7572,100.46467
ask,7573,100.464676
ask,7574,100.46469
ask,7575,100.46469
ask,7576,100.4647
ask,7577,100.4647
ask,7578,100.464714
ask,7579,100.464714
ask,7580,100.46472
ask,7581,100.46472
ask,7582,100.13724
ask,7583,99.92643
ask,7584,100.114174
ask,7585,99.89646
ask,7586,99.75135
ask,7587,99.6601
ask,7588,99.59653
ask,7589,99.55025
ask,7590,99.51722
ask,7591,99.494354
ask,7592,99.47885
ask,7593,99.46844
ask,7594,99.7888
ask,7595,99.66816
ask,7596,99.594185
ask,7597,99.88093
ask,7598,100.06355
ask,7599,100.18131
ask,7600,99.93861
ask,7601,99.789856
ask,7602,99.69428
ask,7603,99.62366
ask,7604,99.73392
ask,7605,99.63731
ask,7606,99.57481
ask,7607,99.53687
ask,7608,99.51049
ask,7609,99.49103
ask,7610,99.47698
ask,7611,99.46722
ask,7612,99.46058
ask,7613,99.456116
ask,7614,99.45315
ask,7615,99.45118
ask,7616,99.4499
ask,7617,99.44907
ask,7618,99.44855
ask,7619,99.448235
ask,7620,99.44804
ask,7621,99.44791
ask,7622,99.44783
ask,7623,99.44777
ask,7624,99.44773
ask,7625,99.44769
ask,7626,99.447655
ask,7627,99.44761
ask,7628,99.44758
ask,7629,99.44753
ask,7630,99.44749
ask,7631,99.44744
ask,7632,99.4474
ask,7633,99.44736
ask,7634,99.44732
ask,7635,99.44729
ask,7636,99.44725
